indicator,survey_id,survey_mid_calendar_quarter,area_id,restype,sex,age_group,n_cluster,n_obs,est,se,ci_l,ci_u
recent,MWI2016PHIA,CY2016Q1,MWI_2_5,all,female,15-19,18,20,0.08631985011481712,0.05649272686957203,0.02268024391989962,0.2777755976792559
recent,MWI2016PHIA,CY2016Q1,MWI_2_5,all,female,15-24,52,83,0.04718752125616312,0.02669318219861503,0.015233377480595361,0.13685490832038658
recent,MWI2016PHIA,CY2016Q1,MWI_2_5,all,female,15-49,122,600,0.008932688460768116,0.004326374098493038,0.003446679006470174,0.02294958036224086
recent,MWI2016PHIA,CY2016Q1,MWI_2_5,all,female,15-64,122,663,0.008040250721861803,0.003914471960031761,0.0030878621720262225,0.020769919137602722
recent,MWI2016PHIA,CY2016Q1,MWI_2_5,all,female,20-24,43,63,0.024756730454887788,0.024065782552186662,0.003585671604479593,0.15187609115651152
recent,MWI2016PHIA,CY2016Q1,MWI_2_5,all,female,25-29,64,104,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_2_5,all,female,25-34,99,232,0.0024450979970730064,0.0024356594092521605,3.461107402337973e-4,0.017056196803378547
recent,MWI2016PHIA,CY2016Q1,MWI_2_5,all,female,30-34,77,128,0.0047282935568390945,0.004713609179764073,6.66628464767609e-4,0.03272663211544405
recent,MWI2016PHIA,CY2016Q1,MWI_2_5,all,female,35-39,75,142,0.005118971450679193,0.005137112353278525,7.120146462324395e-4,0.035824564326006135
recent,MWI2016PHIA,CY2016Q1,MWI_2_5,all,female,35-49,105,285,0.002286879511853615,0.002288223967235293,3.2095490740979214e-4,0.016100614726529155
recent,MWI2016PHIA,CY2016Q1,MWI_2_5,all,female,40-44,63,89,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_2_5,all,female,45-49,40,54,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_2_5,all,female,50-54,27,30,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_2_5,all,female,50-64,47,63,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_2_5,all,female,55-59,14,17,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_2_5,all,female,60-64,14,16,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,both,00-64,4,15,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,both,15-19,3,3,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,both,15-24,3,6,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,both,15-49,4,14,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,both,15-64,4,15,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,both,20-24,2,3,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,both,25-34,2,3,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,both,30-34,2,3,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,both,35-39,2,3,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,both,35-49,3,5,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,both,40-44,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,both,45-49,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,both,50-54,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,both,50-64,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,male,00-64,2,4,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,male,15-19,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,male,15-24,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,male,15-49,2,4,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,male,15-64,2,4,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,male,25-34,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,male,30-34,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,male,35-39,1,2,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,male,35-49,1,2,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,female,00-64,4,11,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,female,15-19,2,2,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,female,15-24,3,5,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,female,15-49,4,10,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,female,15-64,4,11,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,female,20-24,2,3,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,female,25-34,1,2,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,female,30-34,1,2,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,female,35-39,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,female,35-49,3,3,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,female,40-44,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,female,45-49,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,female,50-54,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_1,all,female,50-64,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,both,00-14,3,3,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,both,00-64,21,59,0.012306092925892603,0.011323682662134385,0.002002715458905174,0.071803508123051335
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,both,10-14,3,3,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,both,15-19,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,both,15-24,4,4,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,both,15-49,17,40,0.019569217885184176,0.01829432154179356,0.003070369465502945,0.11453969530865098
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,both,15-64,21,56,0.014324988257286383,0.012938703192501153,0.002406098286880864,0.08051999974765715
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,both,20-24,3,3,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,both,25-29,5,5,0.15460100412069222,0.14732119724441206,0.01968180254885712,0.6248675611635057
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,both,25-34,9,11,0.07558656096866463,0.06995504341226291,0.01136103484137412,0.3678103170849032
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,both,30-34,6,6,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,both,35-39,10,11,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,both,35-49,12,25,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,both,40-44,7,9,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,both,45-49,5,5,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,both,50-54,4,8,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,both,50-64,9,16,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,both,55-59,6,7,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,both,60-64,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,male,00-64,13,19,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,male,15-19,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,male,15-24,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,male,15-49,8,10,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,male,15-64,13,19,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,male,25-34,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,male,30-34,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,male,35-39,2,2,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,male,35-49,7,8,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,male,40-44,4,4,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,male,45-49,2,2,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,male,50-54,4,5,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,male,50-64,7,9,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,male,55-59,3,4,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,female,00-14,3,3,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,female,00-64,19,40,0.017587348224739573,0.016120770326565947,0.002867281636303031,0.1002776097526966
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,female,10-14,3,3,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,female,15-24,3,3,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,female,15-49,17,30,0.02701804774892079,0.025158711874316883,0.004237132097452452,0.15341052281623627
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,female,15-64,19,37,0.022023239631191422,0.01953415196474641,0.003792300097803292,0.11755477949231054
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,female,20-24,3,3,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,female,25-29,5,5,0.15460100412069222,0.1473715720782469,0.019667232465291812,0.625044620688718
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,female,25-34,8,10,0.08343977714257972,0.07673842442437435,0.012577959516496763,0.3941612528630612
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,female,30-34,5,5,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,female,35-39,8,9,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,female,35-49,12,17,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,female,40-44,4,5,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,female,45-49,3,3,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,female,50-54,2,3,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,female,50-64,5,7,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,female,55-59,3,3,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_10,all,female,60-64,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,both,00-04,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,both,00-14,2,2,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,both,00-64,7,28,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,both,01-04,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,both,05-09,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,both,15-24,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,both,15-49,7,24,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,both,15-64,7,26,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,both,20-24,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,both,25-29,1,2,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,both,25-34,4,6,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,both,30-34,4,4,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,both,35-39,6,7,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,both,35-49,6,17,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,both,40-44,3,4,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,both,45-49,5,6,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,both,50-64,2,2,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,both,55-59,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,both,60-64,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,male,00-04,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,male,00-14,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,male,00-64,6,9,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,male,01-04,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,male,15-24,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,male,15-49,6,7,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,male,15-64,6,8,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,male,20-24,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,male,25-34,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,male,30-34,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,male,35-49,5,5,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,male,40-44,2,2,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,male,45-49,3,3,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,male,50-64,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,male,60-64,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,female,00-14,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,female,00-64,7,19,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,female,05-09,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,female,15-49,7,17,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,female,15-64,7,18,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,female,25-29,1,2,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,female,25-34,3,5,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,female,30-34,3,3,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,female,35-39,6,7,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,female,35-49,6,12,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,female,40-44,2,2,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,female,45-49,3,3,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,female,50-64,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_11,all,female,55-59,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,both,00-64,7,26,0.03226969980474219,0.030332661534585414,0.004944256165608042,0.18286184899957394
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,both,15-19,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,both,15-24,2,3,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,both,15-49,7,22,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,both,15-64,7,26,0.03226969980474219,0.03033290088612461,0.004944182259523235,0.18286409368617643
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,both,20-24,2,2,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,both,25-29,3,3,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,both,25-34,5,10,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,both,30-34,4,7,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,both,35-39,2,5,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,both,35-49,5,9,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,both,40-44,3,3,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,both,45-49,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,both,50-54,2,2,0.5236693960298527,0.35413638327173497,0.06369319040084785,0.946715964905438
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,both,50-64,3,4,0.24362100564423378,0.2289954249350945,0.027421818521009295,0.7862980890669246
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,both,55-59,2,2,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,male,00-64,6,13,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,male,15-24,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,male,15-49,6,12,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,male,15-64,6,13,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,male,20-24,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,male,25-29,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,male,25-34,4,4,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,male,30-34,3,3,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,male,35-39,2,4,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,male,35-49,4,7,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,male,40-44,3,3,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,male,50-64,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,male,55-59,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,female,00-64,6,13,0.07211296410230224,0.06991936111629886,0.00992513814198193,0.37598092885797607
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,female,15-19,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,female,15-24,2,2,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,female,15-49,5,10,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,female,15-64,6,13,0.07211296410230224,0.06991979485788848,0.009925013296567947,0.37598390967328005
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,female,20-24,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,female,25-29,2,2,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,female,25-34,4,6,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,female,30-34,3,4,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,female,35-39,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,female,35-49,2,2,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,female,45-49,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,female,50-54,2,2,0.5236693960298527,0.3550151785662468,0.06328263369654057,0.9470632192190699
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,female,50-64,3,3,0.32908393006417475,0.2718965644095016,0.042047593680540445,0.8457088164435471
recent,MWI2016PHIA,CY2016Q1,MWI_3_12,all,female,55-59,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,both,00-04,2,2,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,both,00-14,16,17,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,both,00-64,90,476,0.013673171361223238,0.006442920747963979,0.005405556382043786,0.03415162714426853
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,both,01-04,2,2,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,both,05-09,6,6,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,both,10-14,9,9,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,both,15-19,7,10,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,both,15-24,37,49,0.051680276137816804,0.03215189365790379,0.014840841157723252,0.16467999621826554
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,both,15-49,85,386,0.018609353152898925,0.009365965664337164,0.006892203475087873,0.04925831620815572
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,both,15-64,89,459,0.015082651527889727,0.007476922237730809,0.005677761251089263,0.039448151567324355
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,both,20-24,34,39,0.08320114580378424,0.04849828400023487,0.02543712804140926,0.23985497635387332
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,both,25-29,37,50,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,both,25-34,64,142,0.024225427803795555,0.023512749117758122,0.0035214261150983486,0.14851499520482986
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,both,30-34,51,92,0.03675512446835048,0.03501489660268823,0.005462109660269986,0.2095538286525353
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,both,35-39,51,77,0.012428541204020366,0.012231924319726207,0.0017815525497747074,0.08150892194327305
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,both,35-49,78,195,0.00791072693477421,0.005561300716643826,0.001984405064099507,0.030986194663146553
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,both,40-44,43,63,0.011177330430996087,0.011091769599070935,0.0015787004764629701,0.07476614107129688
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,both,45-49,41,55,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,both,50-54,26,33,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,both,50-64,41,73,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,both,55-59,21,31,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,both,60-64,8,9,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,male,00-04,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,male,00-14,8,9,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,male,00-64,74,151,0.012077092148694582,0.007029855345747614,0.003837458076600256,0.03734528298170075
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,male,01-04,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,male,05-09,2,2,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,male,10-14,6,6,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,male,15-19,3,3,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,male,15-24,7,7,0.08810425576511814,0.09011196744777507,0.010609780381710107,0.46538120370799557
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,male,15-49,60,108,0.01910802957453527,0.01085526183436992,0.006221529063721198,0.057151026233208876
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,male,15-64,71,142,0.013840144467342004,0.007970427203509439,0.00444812988850339,0.04222191581917631
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,male,20-24,4,4,0.2735708078368164,0.23402846865775992,0.036100655496274926,0.7910910885953677
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,male,25-29,10,10,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,male,25-34,25,33,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,male,30-34,17,23,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,male,35-39,17,19,0.04446436317063056,0.042154000724033774,0.006612405133499775,0.2454562435624842
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,male,35-49,46,68,0.02023479074781776,0.013988606812330545,0.005153846904649698,0.07607056177646283
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,male,40-44,24,27,0.023771847997667878,0.023021765160844403,0.0034720384878800144,0.14543624743901415
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,male,45-49,21,22,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,male,50-54,13,13,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,male,50-64,27,34,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,male,55-59,13,16,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,male,60-64,5,5,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,female,00-04,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,female,00-14,8,8,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,female,00-64,83,325,0.014832378601617333,0.010622204749672176,0.003608818002090667,0.058898304882576295
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,female,01-04,1,1,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,female,05-09,4,4,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,female,10-14,3,3,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,female,15-19,6,7,0,0,NA,NA
recent,MWI2016PHIA,CY2016Q1,MWI_3_13,all,female,15-24,33,42,0.03811532796592322,0.027388319363225045,0.00908102492472517,0.14627628915399454
