calendar_quarter,area_level,area_name,age_group,median,lower,upper
CY2020Q2,3,Mzimba,45-49,0.018364793813513254,0.012800388009749794,0.024598645221710007
CY2000Q2,3,Likoma,15-19,0.1424307299849969,0.12186039344081642,0.16371275834792423
CY2000Q2,3,Likoma,20-24,0.2539012392282288,0.22252270570654786,0.2860156377625328
CY2000Q2,3,Likoma,25-29,0.2292858582376649,0.20065819668165077,0.26051350561299097
CY2000Q2,3,Likoma,30-34,0.17297012666168476,0.14786933003281946,0.19856169523407144
CY2000Q2,3,Likoma,35-39,0.11087323865202958,0.09258950695975962,0.1309055002792383
CY2000Q2,3,Likoma,40-44,0.06217888200937978,0.0486158124059285,0.07714679012186462
CY2000Q2,3,Likoma,45-49,0.025862098894520534,0.018639722333825253,0.03410047517907122
CY2001Q2,3,Likoma,15-19,0.12752533507063507,0.10955205735777569,0.14611828978467195
CY2001Q2,3,Likoma,20-24,0.22339250562371854,0.19683563668477644,0.25175782965160004
CY2001Q2,3,Likoma,25-29,0.20336530904834468,0.17770686592165336,0.23015633132783087
CY2001Q2,3,Likoma,30-34,0.155581981505032,0.13358136004486085,0.1784394314270961
CY2001Q2,3,Likoma,35-39,0.10088112224504771,0.08433120143668087,0.11876707840540511
CY2001Q2,3,Likoma,40-44,0.05623424623610156,0.044092365249820555,0.06954197431717472
CY2001Q2,3,Likoma,45-49,0.023153107458660775,0.016739670095907204,0.030688079239548402
CY2002Q2,3,Likoma,15-19,0.11545703303836058,0.09950909357785981,0.13195420780200162
CY2002Q2,3,Likoma,20-24,0.2050785009887841,0.18095881903717997,0.2303624096816188
CY2002Q2,3,Likoma,25-29,0.18938475447737213,0.16633578161678986,0.21388516062419616
CY2002Q2,3,Likoma,30-34,0.146738042170898,0.12622390745783793,0.1678709894125672
CY2002Q2,3,Likoma,35-39,0.09555583204100715,0.07976863101162314,0.11207679775932462
CY2002Q2,3,Likoma,40-44,0.052816275126757434,0.0414966667847304,0.06504310463365277
CY2002Q2,3,Likoma,45-49,0.021776080603304545,0.015652928175775703,0.028509448954654924
CY2003Q2,3,Likoma,15-19,0.14103912019039155,0.1222258522268946,0.1610237379170547
CY2003Q2,3,Likoma,20-24,0.24996807088447712,0.22121973738299094,0.2790156448941239
CY2003Q2,3,Likoma,25-29,0.22721387969026513,0.19991254136869285,0.2550154588992935
CY2003Q2,3,Likoma,30-34,0.17360622465999742,0.14989235429974632,0.19803554169404045
CY2003Q2,3,Likoma,35-39,0.11153519491896904,0.09401901092142703,0.1309512449562138
CY2003Q2,3,Likoma,40-44,0.060586605207761685,0.04781258618587371,0.07427964727471154
CY2003Q2,3,Likoma,45-49,0.024671934007140125,0.01793829501481612,0.032095488541367054
CY2004Q2,3,Likoma,15-19,0.14093846526944154,0.12224108732014978,0.15978066446761308
CY2004Q2,3,Likoma,20-24,0.24703813205566444,0.220158831898204,0.2757443135291627
CY2004Q2,3,Likoma,25-29,0.23111593448665108,0.20379320876644744,0.25799884152928104
CY2004Q2,3,Likoma,30-34,0.17806176161105386,0.15448716904041654,0.20234236382632248
CY2004Q2,3,Likoma,35-39,0.11535475902262723,0.09736233299502722,0.13475132748321794
CY2004Q2,3,Likoma,40-44,0.061214099811276144,0.04852344469171019,0.07512667036933714
CY2004Q2,3,Likoma,45-49,0.02475037873418887,0.01804102918436096,0.03203425066902183
CY2005Q2,3,Likoma,15-19,0.1313343276181261,0.11474394246982653,0.14921070219232843
CY2005Q2,3,Likoma,20-24,0.22947329990308346,0.20461573633313707,0.2551470148483661
CY2005Q2,3,Likoma,25-29,0.21100534164534557,0.187225851005286,0.23609004270156536
CY2005Q2,3,Likoma,30-34,0.16374302250255746,0.1421003902064572,0.18477526448360654
CY2005Q2,3,Likoma,35-39,0.1058439956475336,0.08950274709520062,0.12341068457901427
CY2005Q2,3,Likoma,40-44,0.05554759431160443,0.0439329128123753,0.06826442096652159
CY2005Q2,3,Likoma,45-49,0.022472124456588118,0.016314853223848354,0.029218729446103556
CY2006Q2,3,Likoma,15-19,0.12207666798372876,0.10735026556169333,0.13786763483251485
CY2006Q2,3,Likoma,20-24,0.2116635020557632,0.19026152735333313,0.23332776438962755
CY2006Q2,3,Likoma,25-29,0.19503327516632019,0.17355526944266836,0.21651590334539794
CY2006Q2,3,Likoma,30-34,0.15134641166497204,0.13221945088586526,0.17095057785620402
CY2006Q2,3,Likoma,35-39,0.09940148404506759,0.0847089581220913,0.1151687513734334
CY2006Q2,3,Likoma,40-44,0.05207025406094948,0.04149733635405554,0.06368975221586584
CY2006Q2,3,Likoma,45-49,0.021159698413958605,0.015405444362593109,0.02722638690413128
CY2007Q2,3,Likoma,15-19,0.12287146246016087,0.10847847731872852,0.13806658984296277
CY2007Q2,3,Likoma,20-24,0.21472754984611186,0.19385624245410046,0.23454045689391764
CY2007Q2,3,Likoma,25-29,0.19702590467880565,0.17691645056852592,0.21821456046782736
CY2007Q2,3,Likoma,30-34,0.15379182375031952,0.13492976791705805,0.1731009091525558
CY2007Q2,3,Likoma,35-39,0.10208983121323109,0.08715013059832968,0.1182297763017762
CY2007Q2,3,Likoma,40-44,0.05347706057307925,0.04249013859850026,0.06534367733557633
CY2007Q2,3,Likoma,45-49,0.021530923002714614,0.015748785314010607,0.027777673864387297
CY2008Q2,3,Likoma,15-19,0.11751616877897066,0.10398765728146472,0.13137276027498013
CY2008Q2,3,Likoma,20-24,0.2077965151091623,0.18850274654960872,0.22769494197007248
CY2008Q2,3,Likoma,25-29,0.1911264670400583,0.17186732555992612,0.21083794681664098
CY2008Q2,3,Likoma,30-34,0.1494340566563449,0.1321897281148926,0.16784564388956946
CY2008Q2,3,Likoma,35-39,0.09969371905635291,0.08541906285273328,0.11479562153239257
CY2008Q2,3,Likoma,40-44,0.051946617624044795,0.041325893124630225,0.06318598075058944
CY2008Q2,3,Likoma,45-49,0.020834359279488533,0.015300202745902589,0.026760482649001827
CY2009Q2,3,Likoma,15-19,0.11217535232985199,0.09949206626970705,0.12580875209826634
CY2009Q2,3,Likoma,20-24,0.20427549093321024,0.18486030042623586,0.2241990868986527
CY2009Q2,3,Likoma,25-29,0.1875993272005061,0.16929011690790619,0.2062606946426741
CY2009Q2,3,Likoma,30-34,0.148941536660123,0.13193336940586362,0.1665211743838849
CY2009Q2,3,Likoma,35-39,0.09844965375144277,0.08439448724905402,0.11342448910501407
CY2009Q2,3,Likoma,40-44,0.050215857455046045,0.04015492064601131,0.06077996659779561
CY2009Q2,3,Likoma,45-49,0.020020620228924174,0.014737518636222968,0.02573470614723413
CY2010Q2,3,Likoma,15-19,0.11190935091502405,0.09913695927142445,0.12518110582599595
CY2010Q2,3,Likoma,20-24,0.20327955448895174,0.18401113835837507,0.22299426562144153
CY2010Q2,3,Likoma,25-29,0.18441227699686813,0.16634429595927708,0.2026622491708781
CY2010Q2,3,Likoma,30-34,0.14349051235738833,0.1265990213922538,0.16055975562592759
CY2010Q2,3,Likoma,35-39,0.09161046995183945,0.07847936528838076,0.10565903865857054
CY2010Q2,3,Likoma,40-44,0.046013165628952496,0.03689631110066625,0.05563961618616076
CY2010Q2,3,Likoma,45-49,0.01820653122936975,0.013502662761776071,0.023454424515369977
CY2011Q2,3,Likoma,15-19,0.11147897185897988,0.09839853786986201,0.12509658830667791
CY2011Q2,3,Likoma,20-24,0.20030386327939584,0.18110460255303196,0.22047564248136514
CY2011Q2,3,Likoma,25-29,0.17979721527802295,0.16184380151213104,0.19888273678823135
CY2011Q2,3,Likoma,30-34,0.13811522747169158,0.12195392079617079,0.15493079709895446
CY2011Q2,3,Likoma,35-39,0.08641102149608998,0.07395812759422488,0.09970732694688678
CY2011Q2,3,Likoma,40-44,0.04325068002563128,0.03457816753913251,0.05218275168277091
CY2011Q2,3,Likoma,45-49,0.017225744419269853,0.012670645330191977,0.022117129934650752
CY2012Q2,3,Likoma,15-19,0.11087242229604802,0.09778453640068549,0.12475044639495664
CY2012Q2,3,Likoma,20-24,0.19965854507888217,0.1802541329763576,0.21986856214031916
CY2012Q2,3,Likoma,25-29,0.1773653597825873,0.15945479815320684,0.1956749520577019
CY2012Q2,3,Likoma,30-34,0.1337996269712438,0.11773489213376187,0.149591589968185
CY2012Q2,3,Likoma,35-39,0.08266884979331049,0.07077158546983472,0.09566980904966582
CY2012Q2,3,Likoma,40-44,0.0412327666952953,0.03288923776978661,0.05001514883055022
CY2012Q2,3,Likoma,45-49,0.016436933523436233,0.012121166249132596,0.021220552238882872
CY2013Q2,3,Likoma,15-19,0.10429042138497698,0.09177265751816377,0.11766363135130009
CY2013Q2,3,Likoma,20-24,0.18738222587669362,0.16809105513634454,0.2060643352128606
CY2013Q2,3,Likoma,25-29,0.16480170679726386,0.147751486183353,0.18189956016987996
CY2013Q2,3,Likoma,30-34,0.12400753435024293,0.10913031035445463,0.1387786719388053
CY2013Q2,3,Likoma,35-39,0.07687724791645441,0.06573639487140387,0.0890262305778376
CY2013Q2,3,Likoma,40-44,0.03791004320174775,0.03023937074463104,0.046098386914818684
CY2013Q2,3,Likoma,45-49,0.015174885069650531,0.011085571383046246,0.01954945892647421
CY2014Q2,3,Likoma,15-19,0.10424491477169592,0.09123353485360465,0.11778534953594717
CY2014Q2,3,Likoma,20-24,0.18224057698132723,0.16360101846432434,0.20133016624294325
CY2014Q2,3,Likoma,25-29,0.15831126455759087,0.1419454081297901,0.1752728821500639
CY2014Q2,3,Likoma,30-34,0.11803615293201268,0.10368915155486322,0.13248776977151597
CY2014Q2,3,Likoma,35-39,0.07212394056030585,0.061527108166436584,0.08386471841033333
CY2014Q2,3,Likoma,40-44,0.03528015167688332,0.028089244663135074,0.04316504404345557
CY2014Q2,3,Likoma,45-49,0.014044562979571937,0.010235927613191845,0.018219244161385643
CY2015Q2,3,Likoma,15-19,0.10263783352244006,0.08959229686962925,0.11611592051110048
CY2015Q2,3,Likoma,20-24,0.17580870255698536,0.15702980313037335,0.19527886492390922
CY2015Q2,3,Likoma,25-29,0.15194362513865037,0.13541748550542054,0.16870859920558462
CY2015Q2,3,Likoma,30-34,0.11296612885101168,0.098311074017091,0.12770237344290547
CY2015Q2,3,Likoma,35-39,0.06885419223612285,0.05839235488005594,0.08002192294457218
CY2015Q2,3,Likoma,40-44,0.03401759215075489,0.026844675739963256,0.04154139537537681
CY2015Q2,3,Likoma,45-49,0.013570593155222608,0.009771026704124778,0.017557674367047787
CY2016Q2,3,Likoma,15-19,0.10357899640179506,0.08820603488731343,0.11867342597099229
CY2016Q2,3,Likoma,20-24,0.17728810474529355,0.1553435357428138,0.20018781065871105
CY2016Q2,3,Likoma,25-29,0.1537524749090649,0.13351609275742438,0.17401190865246574
CY2016Q2,3,Likoma,30-34,0.11339960696938685,0.09670835332204292,0.13073224619692173
CY2016Q2,3,Likoma,35-39,0.06924904000128589,0.05776206251866831,0.08145679808025838
CY2016Q2,3,Likoma,40-44,0.03457079001930302,0.026798552588675115,0.04271972380838267
CY2016Q2,3,Likoma,45-49,0.013733174416866953,0.009770331316474222,0.018131123148815737
CY2017Q2,3,Likoma,15-19,0.10529060205498776,0.08447635151936017,0.12731332613643098
CY2017Q2,3,Likoma,20-24,0.18160425934741714,0.14930975238098138,0.21595308669375046
CY2017Q2,3,Likoma,25-29,0.15748231242209637,0.12936471046655632,0.18814532764315708
CY2017Q2,3,Likoma,30-34,0.11751171663587134,0.09434066648354301,0.14127820610711822
CY2017Q2,3,Likoma,35-39,0.0716511896603719,0.05684288099312434,0.08806607401219035
CY2017Q2,3,Likoma,40-44,0.03604798890347731,0.02682120864150466,0.04603965591525402
CY2017Q2,3,Likoma,45-49,0.01434044776873316,0.009798031664822598,0.019547285053851376
CY2018Q2,3,Likoma,15-19,0.10752800714512091,0.08398421555211144,0.13298543509654628
CY2018Q2,3,Likoma,20-24,0.18620981350979296,0.14789712393000984,0.22752340935007734
CY2018Q2,3,Likoma,25-29,0.16199697842896174,0.12857719909815335,0.19849711700643397
CY2018Q2,3,Likoma,30-34,0.12052599388461893,0.09379398490440838,0.1493159971829569
CY2018Q2,3,Likoma,35-39,0.07393101628388346,0.05696485793266239,0.09318855874568019
CY2018Q2,3,Likoma,40-44,0.0370825312937387,0.027116491119043695,0.048797014891357
CY2018Q2,3,Likoma,45-49,0.014962678266186379,0.01001577029657211,0.020623498573284552
CY2019Q2,3,Likoma,15-19,0.10976442600365255,0.08259866395688395,0.13833016174416443
CY2019Q2,3,Likoma,20-24,0.19039388387815845,0.14601702310861514,0.23787834213904907
CY2019Q2,3,Likoma,25-29,0.1666314597144265,0.1283808007296608,0.2069160756985931
CY2019Q2,3,Likoma,30-34,0.12378500658095798,0.09378869509685414,0.1561131393426856
CY2019Q2,3,Likoma,35-39,0.0767072002277098,0.05750762939676325,0.0973531794191667
CY2019Q2,3,Likoma,40-44,0.03889197722578684,0.027725894003936345,0.051046195420241046
CY2019Q2,3,Likoma,45-49,0.015609123499739593,0.010325688584782364,0.021539845884642316
CY2020Q2,3,Likoma,15-19,0.11002948556300554,0.08085672024421538,0.14256972865980744
CY2020Q2,3,Likoma,20-24,0.19243679707923453,0.14410720858213835,0.24500690893140206
CY2020Q2,3,Likoma,25-29,0.16941831464173865,0.1271837257676019,0.21359154385666246
CY2020Q2,3,Likoma,30-34,0.1253785121618291,0.09258224329613687,0.16191017174361835
CY2020Q2,3,Likoma,35-39,0.07754613363713961,0.056825652811848995,0.10132023244073866
CY2020Q2,3,Likoma,40-44,0.03949545594537514,0.027493286891748847,0.053343631267033245
CY2020Q2,3,Likoma,45-49,0.016057775417671352,0.010345112357768117,0.022426904732199035
CY2000Q2,3,Ntcheu,15-19,0.18659672212964545,0.1717203321772176,0.20085168173494677
CY2000Q2,3,Ntcheu,20-24,0.2987786464373189,0.2781692657614739,0.3202850058899221
CY2000Q2,3,Ntcheu,25-29,0.27272465767390885,0.25331855490902605,0.2935679828742715
CY2000Q2,3,Ntcheu,30-34,0.2260680723492048,0.20730070995688812,0.24576987893962368
CY2000Q2,3,Ntcheu,35-39,0.16943274839394384,0.15330083733466215,0.18573036072726717
CY2000Q2,3,Ntcheu,40-44,0.10033678041540581,0.08766628769917112,0.11380099128539548
CY2000Q2,3,Ntcheu,45-49,0.03925203980765637,0.031158201774621433,0.047763423703016256
CY2001Q2,3,Ntcheu,15-19,0.16617778568113906,0.15325564382638282,0.17908744250865796
CY2001Q2,3,Ntcheu,20-24,0.2622962323334105,0.24433394909698344,0.2817494907482764
CY2001Q2,3,Ntcheu,25-29,0.24056185720928253,0.22330060558662848,0.2586451900938934
CY2001Q2,3,Ntcheu,30-34,0.2028942737473845,0.1861155874045267,0.22039702999521746
CY2001Q2,3,Ntcheu,35-39,0.1533460869784864,0.13872668174261585,0.1682877573285925
CY2001Q2,3,Ntcheu,40-44,0.09040770396812955,0.07829275859637931,0.10316978200592646
CY2001Q2,3,Ntcheu,45-49,0.03495931040013005,0.027794472238702312,0.042919553815703226
CY2002Q2,3,Ntcheu,15-19,0.15189807717236953,0.14033117672288897,0.16393269590510406
CY2002Q2,3,Ntcheu,20-24,0.24377084919867784,0.22710086382294686,0.26074603219834264
CY2002Q2,3,Ntcheu,25-29,0.2271325794706356,0.2104248361940952,0.24392081460603565
CY2002Q2,3,Ntcheu,30-34,0.1932872445448352,0.17760430935711546,0.20988022462861838
CY2002Q2,3,Ntcheu,35-39,0.14619413693437483,0.1327020162548507,0.16050132629003214
CY2002Q2,3,Ntcheu,40-44,0.08570742925786262,0.07452450453603551,0.09750555449757095
CY2002Q2,3,Ntcheu,45-49,0.03319531043285885,0.026146456575168595,0.04047174268874151
CY2003Q2,3,Ntcheu,15-19,0.18855344171154448,0.17436125120826573,0.20279275821872733
CY2003Q2,3,Ntcheu,20-24,0.29971109526523265,0.2798818457114668,0.3210151908571094
CY2003Q2,3,Ntcheu,25-29,0.2753084555956802,0.2557476778845148,0.2949428463961996
CY2003Q2,3,Ntcheu,30-34,0.23191537386215877,0.21309636251734757,0.25131876710098355
CY2003Q2,3,Ntcheu,35-39,0.1735504265335844,0.15824871415169484,0.1900714974224461
CY2003Q2,3,Ntcheu,40-44,0.09951031122312823,0.08662147637809461,0.11315081891662476
CY2003Q2,3,Ntcheu,45-49,0.037855692950561834,0.03005732582758496,0.0464057517580708
CY2004Q2,3,Ntcheu,15-19,0.19005475042814507,0.17623659060554264,0.2041203687629755
CY2004Q2,3,Ntcheu,20-24,0.3009563828953288,0.2823080893359035,0.32103897155366073
CY2004Q2,3,Ntcheu,25-29,0.2827371624378979,0.2634312608265677,0.3027988321947806
CY2004Q2,3,Ntcheu,30-34,0.24087126699262734,0.22131890073348792,0.26112665202650687
CY2004Q2,3,Ntcheu,35-39,0.18167986804187825,0.16517686823744435,0.19889275637863987
CY2004Q2,3,Ntcheu,40-44,0.10184389024190854,0.08929983351449763,0.11552860326800668
CY2004Q2,3,Ntcheu,45-49,0.03841697078595875,0.030433353606142396,0.04712871277599236
CY2005Q2,3,Ntcheu,15-19,0.17766425566326863,0.16423840737111922,0.19165848601198454
CY2005Q2,3,Ntcheu,20-24,0.27940381164856354,0.26046050259395254,0.2987112335671413
CY2005Q2,3,Ntcheu,25-29,0.25917811027193594,0.24033918514002803,0.27838035798353655
CY2005Q2,3,Ntcheu,30-34,0.220402648496062,0.20178331633940277,0.24001328446647913
CY2005Q2,3,Ntcheu,35-39,0.1674345279247222,0.1509660766429127,0.18283496219850012
CY2005Q2,3,Ntcheu,40-44,0.09236397993412487,0.08062166957170583,0.10516980519345231
CY2005Q2,3,Ntcheu,45-49,0.03503372736378898,0.02767096076242108,0.04277488372764075
CY2006Q2,3,Ntcheu,15-19,0.1643708485078714,0.15267699050682007,0.17689789434670303
CY2006Q2,3,Ntcheu,20-24,0.25666788287152786,0.2399130263871498,0.27375976835341365
CY2006Q2,3,Ntcheu,25-29,0.2381707465354465,0.22142576327537924,0.25500935016412407
CY2006Q2,3,Ntcheu,30-34,0.2039074504371804,0.1873610034053345,0.22101228810584586
CY2006Q2,3,Ntcheu,35-39,0.15600243106579434,0.14140640936787435,0.17098948185610485
CY2006Q2,3,Ntcheu,40-44,0.08660681213143437,0.07546990607202499,0.09818076170803484
CY2006Q2,3,Ntcheu,45-49,0.032629975406102005,0.025766744755998036,0.04001527016035146
CY2007Q2,3,Ntcheu,15-19,0.1652226254169875,0.15335824331721196,0.1777157271770418
CY2007Q2,3,Ntcheu,20-24,0.25899065665966103,0.24255918804745102,0.2764167105905777
CY2007Q2,3,Ntcheu,25-29,0.24143078274020519,0.22501475200217536,0.257343805065919
CY2007Q2,3,Ntcheu,30-34,0.2070626645097416,0.19074046351287488,0.22389559679603405
CY2007Q2,3,Ntcheu,35-39,0.16007954944820357,0.14541194945710006,0.17528369995948478
CY2007Q2,3,Ntcheu,40-44,0.08864258557893148,0.07724908679672907,0.10054818849632921
CY2007Q2,3,Ntcheu,45-49,0.03319451533087166,0.02628433975200689,0.04081765312628026
CY2008Q2,3,Ntcheu,15-19,0.15508806847461637,0.14395707598112656,0.16662267933009733
CY2008Q2,3,Ntcheu,20-24,0.24757881037960788,0.2315632377000627,0.2639640996033927
CY2008Q2,3,Ntcheu,25-29,0.2292834949104574,0.21374832026651516,0.24529738678699173
CY2008Q2,3,Ntcheu,30-34,0.19844534510428835,0.18271742967039445,0.21424271846085047
CY2008Q2,3,Ntcheu,35-39,0.1534197199434313,0.1398729860813271,0.16738066587248696
CY2008Q2,3,Ntcheu,40-44,0.08463492325447214,0.07372870200916165,0.09568647878146425
CY2008Q2,3,Ntcheu,45-49,0.03159481994544587,0.024982414235939922,0.038756221554277846
CY2009Q2,3,Ntcheu,15-19,0.14687414741340032,0.13637925940245613,0.15817929477169215
CY2009Q2,3,Ntcheu,20-24,0.24116067686569992,0.22566067352198166,0.25673008452794516
CY2009Q2,3,Ntcheu,25-29,0.22296120295373728,0.2082113338286497,0.23807567515440575
CY2009Q2,3,Ntcheu,30-34,0.19523667020031366,0.17987901906799625,0.21136075756846712
CY2009Q2,3,Ntcheu,35-39,0.15024221863630838,0.1367801315263466,0.1639657874645445
CY2009Q2,3,Ntcheu,40-44,0.0806850700258277,0.07056675862879148,0.09155553957939226
CY2009Q2,3,Ntcheu,45-49,0.030182665088798938,0.02384942057072883,0.03692173192601
CY2010Q2,3,Ntcheu,15-19,0.14773127843079314,0.13688339641715122,0.15874045002050965
CY2010Q2,3,Ntcheu,20-24,0.241551535635699,0.2259647771426413,0.2579074316605113
CY2010Q2,3,Ntcheu,25-29,0.22086275981732678,0.2056125563803829,0.2364345467377218
CY2010Q2,3,Ntcheu,30-34,0.1894604075050791,0.17424196056741273,0.20510816840830617
CY2010Q2,3,Ntcheu,35-39,0.14114588657053923,0.12803318314900236,0.15411245220886222
CY2010Q2,3,Ntcheu,40-44,0.07464283213287742,0.06513324400609578,0.08471232637252273
CY2010Q2,3,Ntcheu,45-49,0.027720168747252527,0.02189271984014661,0.034072134163017326
CY2011Q2,3,Ntcheu,15-19,0.1480270976980785,0.13633415768672952,0.16002860368586042
CY2011Q2,3,Ntcheu,20-24,0.24000734600751328,0.22341497448218775,0.25695772147382967
CY2011Q2,3,Ntcheu,25-29,0.21713213798611203,0.20039001876804238,0.2344494011948052
CY2011Q2,3,Ntcheu,30-34,0.18370705434447576,0.16836943237011387,0.1997120204757532
CY2011Q2,3,Ntcheu,35-39,0.1339939469757908,0.12111102632983238,0.14672590185008122
CY2011Q2,3,Ntcheu,40-44,0.0704227427150528,0.06140051551557118,0.07996483607799532
CY2011Q2,3,Ntcheu,45-49,0.026346296718709115,0.02070416245273354,0.032267108342184825
CY2012Q2,3,Ntcheu,15-19,0.1490838477620745,0.13692520807248784,0.16115986618067615
CY2012Q2,3,Ntcheu,20-24,0.24164024132331519,0.22382896229182864,0.25964236117389317
CY2012Q2,3,Ntcheu,25-29,0.2156903150332955,0.19896069377560294,0.23345315432216407
CY2012Q2,3,Ntcheu,30-34,0.17945912430059374,0.16408203537560181,0.194861977419833
CY2012Q2,3,Ntcheu,35-39,0.12924849420864082,0.11714889709895784,0.14211518871923087
CY2012Q2,3,Ntcheu,40-44,0.06770619863552975,0.05909944209053283,0.07733287016823187
CY2012Q2,3,Ntcheu,45-49,0.02553931965445501,0.020042959559857784,0.031236501642680103
CY2013Q2,3,Ntcheu,15-19,0.14015572688018746,0.1288812392049742,0.1523968006529782
CY2013Q2,3,Ntcheu,20-24,0.2261777185587065,0.20894852677570688,0.24433254007374736
